customer_id,customer_fname,customer_lname,customer_city,customer_country,customer_segment
5564,Mary,Smith,Caguas,Puerto Rico,Home Office
7955,Mary,Rios,Caguas,Puerto Rico,Home Office
5728,Sarah,Montoya,Caguas,Puerto Rico,Home Office
9704,Mary,Mcneil,Caguas,Puerto Rico,Home Office
8485,Mary,Simmons,Caguas,Puerto Rico,Home Office
11216,Mary,Morgan,Caguas,Puerto Rico,Home Office
12160,Martha,Richmond,Caguas,Puerto Rico,Home Office
6352,Madison,Smith,Caguas,Puerto Rico,Home Office
5870,John,Hughes,Caguas,Puerto Rico,Home Office
11776,Mary,Smith,Caguas,Puerto Rico,Home Office
7060,Virginia,Carroll,Caguas,Puerto Rico,Home Office
3466,Evelyn,Smith,Caguas,Puerto Rico,Home Office
1834,Jane,Nichols,Caguas,Puerto Rico,Home Office
2439,Mary,Smith,Caguas,Puerto Rico,Home Office
6416,Mary,Smith,Caguas,Puerto Rico,Home Office
6310,Jerry,Deleon,Caguas,Puerto Rico,Home Office
9029,Mary,Bryan,Caguas,Puerto Rico,Home Office
295,Julie,Tanner,Caguas,Puerto Rico,Home Office
9011,Mary,Smith,Caguas,Puerto Rico,Home Office
1577,Mary,Smith,Caguas,Puerto Rico,Home Office
1568,Mary,Larson,Caguas,Puerto Rico,Home Office
9047,Jordan,Medina,Caguas,Puerto Rico,Home Office
7603,Kevin,Smith,Caguas,Puerto Rico,Home Office
6746,Anthony,Sanchez,Caguas,Puerto Rico,Home Office
1566,Mary,Simon,Caguas,Puerto Rico,Consumer
2918,Mary,Myers,Caguas,Puerto Rico,Consumer
1491,Joyce,Smith,Caguas,Puerto Rico,Consumer
14915,Octavia,French,Caguas,Puerto Rico,Consumer
9619,Mary,Smith,Caguas,Puerto Rico,Consumer
2363,Mary,Frazier,Caguas,Puerto Rico,Consumer
5898,Emily,Jacobs,Caguas,Puerto Rico,Consumer
1948,Peter,Smith,Caguas,Puerto Rico,Consumer
1820,Mary,Hill,Caguas,Puerto Rico,Consumer
14770,Kelsie,Tate,Caguas,Puerto Rico,Consumer
1962,Marie,Smith,Caguas,Puerto Rico,Consumer
7175,Judy,Webb,Caguas,Puerto Rico,Consumer
1222,Michael,Garcia,Caguas,Puerto Rico,Consumer
487,Kenneth,Brown,Caguas,Puerto Rico,Consumer
2217,Mary,Martinez,Caguas,Puerto Rico,Consumer
14824,Jaime,Todd,Caguas,Puerto Rico,Consumer
2078,Roger,Morales,San Juan,Puerto Rico,Consumer
10497,Justin,Pena,Caguas,Puerto Rico,Consumer
4695,Hannah,Guerra,Caguas,Puerto Rico,Consumer
9857,Lawrence,Deleon,Caguas,Puerto Rico,Consumer
2168,Mary,Reynolds,Caguas,Puerto Rico,Consumer
4078,Mary,Gallegos,Caguas,Puerto Rico,Consumer
11887,Christopher,Smith,Caguas,Puerto Rico,Consumer
6588,Mary,Smith,Caguas,Puerto Rico,Consumer
7167,Harold,Medina,Caguas,Puerto Rico,Consumer
1459,Mary,Smith,Caguas,Puerto Rico,Consumer
548,Ryan,Horton,Caguas,Puerto Rico,Consumer
5224,Jane,Green,Caguas,Puerto Rico,Consumer
2686,Mary,Coffey,Caguas,Puerto Rico,Consumer
468,Mary,Stone,Caguas,Puerto Rico,Consumer
1260,Kelly,Calderon,Caguas,Puerto Rico,Consumer
3050,Mary,Smith,Caguas,Puerto Rico,Consumer
10308,Mary,Smith,Caguas,Puerto Rico,Consumer
387,Mary,Levy,Caguas,Puerto Rico,Consumer
2270,Mary,Smith,Caguas,Puerto Rico,Consumer
482,Megan,Moreno,Caguas,Puerto Rico,Consumer
1956,Mary,Clay,Caguas,Puerto Rico,Consumer
7466,Mary,Warren,Caguas,Puerto Rico,Consumer
8224,Edward,Chang,Caguas,Puerto Rico,Consumer
3490,Mary,Smith,Caguas,Puerto Rico,Consumer
1596,John,Hammond,Caguas,Puerto Rico,Consumer
3969,Carl,Smith,Vega Baja,Puerto Rico,Consumer
9342,Teresa,Grant,Caguas,Puerto Rico,Consumer
2028,Cynthia,Smith,Caguas,Puerto Rico,Consumer
3940,Mary,Smith,Caguas,Puerto Rico,Consumer
8293,Nathan,Mahoney,Caguas,Puerto Rico,Consumer
9962,Diana,Smith,Caguas,Puerto Rico,Consumer
8098,Mary,Smith,Caguas,Puerto Rico,Consumer
8348,Mary,Maddox,Caguas,Puerto Rico,Consumer
653,Jason,Haas,Caguas,Puerto Rico,Consumer
8645,Andrew,Johnston,Caguas,Puerto Rico,Consumer
1275,Amanda,Smith,Caguas,Puerto Rico,Consumer
11189,Mary,Hammond,Caguas,Puerto Rico,Consumer
5988,Melissa,Miller,Caguas,Puerto Rico,Consumer
9726,Steven,Smith,Caguas,Puerto Rico,Consumer
5113,Judith,Osborne,Caguas,Puerto Rico,Consumer
7202,Beverly,Smith,Caguas,Puerto Rico,Consumer
1173,Mary,Silva,Caguas,Puerto Rico,Consumer
13597,Sara,Mejia,Caguas,Puerto Rico,Consumer
4047,Marilyn,Potter,Caguas,Puerto Rico,Consumer
6594,Rebecca,Austin,Caguas,Puerto Rico,Consumer
1186,Mary,Soto,Caguas,Puerto Rico,Consumer
4279,Jack,Meyer,Caguas,Puerto Rico,Consumer
4151,Mary,Smith,Caguas,Puerto Rico,Consumer
14848,Karina,Harper,Caguas,Puerto Rico,Consumer
4697,Kathryn,Singh,Caguas,Puerto Rico,Consumer
5887,Mary,Peters,Caguas,Puerto Rico,Consumer
3207,Stephen,Smith,Caguas,Puerto Rico,Consumer
12310,Ralph,Nielsen,Caguas,Puerto Rico,Consumer
8397,Amber,Smith,Caguas,Puerto Rico,Consumer
6306,Donna,Browning,Caguas,Puerto Rico,Consumer
8002,Margaret,Martinez,Caguas,Puerto Rico,Consumer
12382,Jennifer,Smith,Caguas,Puerto Rico,Consumer
7844,Scott,Smith,Mayaguez,Puerto Rico,Consumer
12291,Jennifer,Sims,Caguas,Puerto Rico,Consumer
6523,Mary,Smith,Caguas,Puerto Rico,Consumer
4867,Mary,Smith,Caguas,Puerto Rico,Consumer
5301,Mary,Ward,Caguas,Puerto Rico,Consumer
4784,Mary,Williams,Caguas,Puerto Rico,Consumer
7446,Lisa,Williams,Caguas,Puerto Rico,Consumer
11455,Mary,Weaver,Caguas,Puerto Rico,Consumer
5364,Thomas,Colon,Caguas,Puerto Rico,Consumer
259,Mary,Bates,Caguas,Puerto Rico,Consumer
11290,Catherine,Smith,Caguas,Puerto Rico,Consumer
8517,Debra,Smith,Humacao,Puerto Rico,Consumer
7407,Diane,Kim,Caguas,Puerto Rico,Consumer
5965,Richard,Parker,Caguas,Puerto Rico,Consumer
8677,Cynthia,Mccoy,Caguas,Puerto Rico,Consumer
10093,Michael,Lopez,Caguas,Puerto Rico,Consumer
12119,Barbara,Pham,Caguas,Puerto Rico,Consumer
8274,Mary,Mcgrath,Caguas,Puerto Rico,Consumer
2291,Mary,Mcdonald,Caguas,Puerto Rico,Consumer
11310,Kenneth,Williams,Caguas,Puerto Rico,Consumer
155,Brittany,Juarez,Caguas,Puerto Rico,Consumer
4998,Mary,Smith,Caguas,Puerto Rico,Consumer
7720,Lisa,Ramirez,Caguas,Puerto Rico,Consumer
3099,Brittany,Copeland,Caguas,Puerto Rico,Consumer
5011,William,Berg,Caguas,Puerto Rico,Consumer
2643,David,Smith,Caguas,Puerto Rico,Consumer
9501,Patricia,Smith,Caguas,Puerto Rico,Consumer
9760,Mary,Wolf,Caguas,Puerto Rico,Consumer
11793,Thomas,Riley,Caguas,Puerto Rico,Consumer
7273,Mary,Smith,Bayamon,Puerto Rico,Consumer
3329,Joshua,Smith,Caguas,Puerto Rico,Consumer
9429,George,Terrell,Caguas,Puerto Rico,Consumer
437,Cynthia,Benjamin,Caguas,Puerto Rico,Consumer
2538,Kelly,Williams,Caguas,Puerto Rico,Consumer
4280,Mary,Mccoy,Arecibo,Puerto Rico,Consumer
2813,Mary,Smith,Caguas,Puerto Rico,Consumer
4249,Mary,Butler,Caguas,Puerto Rico,Consumer
9697,Stephen,Williams,Vega Baja,Puerto Rico,Consumer
27,Mary,Vincent,Caguas,Puerto Rico,Consumer
5274,Michael,Beard,Caguas,Puerto Rico,Consumer
11273,Mary,Ward,Caguas,Puerto Rico,Consumer
9495,Nicholas,Smith,Caguas,Puerto Rico,Consumer
4841,John,Warner,Caguas,Puerto Rico,Consumer
9803,Mary,Brady,Caguas,Puerto Rico,Consumer
7391,Mary,Garrett,Caguas,Puerto Rico,Consumer
11426,Mary,Smith,Caguas,Puerto Rico,Consumer
11664,Mary,Smith,Caguas,Puerto Rico,Consumer
5339,Mary,Moore,Caguas,Puerto Rico,Consumer
3204,Edward,Smith,Caguas,Puerto Rico,Consumer
4438,Frank,Jennings,Caguas,Puerto Rico,Consumer
5243,Mary,Smith,Caguas,Puerto Rico,Consumer
5089,James,Holloway,Caguas,Puerto Rico,Consumer
6073,Mary,Campos,Caguas,Puerto Rico,Consumer
8992,Maria,Summers,Caguas,Puerto Rico,Consumer
6466,Susan,Meyer,Caguas,Puerto Rico,Consumer
11438,Mary,Pugh,Caguas,Puerto Rico,Consumer
9524,Mary,Nelson,Caguas,Puerto Rico,Consumer
2464,Teresa,Warner,Caguas,Puerto Rico,Consumer
3770,Mary,Johnson,San Sebastian,Puerto Rico,Consumer
1306,Zachary,Taylor,Caguas,Puerto Rico,Consumer
10811,Joshua,Carter,Caguas,Puerto Rico,Consumer
12033,Aaron,Villa,Caguas,Puerto Rico,Consumer
9248,Mary,Luna,Caguas,Puerto Rico,Consumer
2214,Mary,Smith,Caguas,Puerto Rico,Consumer
6738,Mary,Taylor,Caguas,Puerto Rico,Consumer
5074,Karen,Smith,Caguas,Puerto Rico,Consumer
9148,Robert,Gallagher,Caguas,Puerto Rico,Consumer
3497,Mary,Smith,New York,EE. UU.,Consumer
10066,Janice,Smith,Phoenix,EE. UU.,Consumer
4248,Jonathan,Smith,Eugene,EE. UU.,Consumer
6473,Mary,Castillo,Long Beach,EE. UU.,Consumer
12288,Karen,Smith,Algonquin,EE. UU.,Consumer
7764,Mary,Wilson,Indianapolis,EE. UU.,Consumer
11720,Mary,Smith,Los Angeles,EE. UU.,Consumer
3935,Harold,Hayes,Buena Park,EE. UU.,Consumer
8792,Mary,Smith,Hayward,EE. UU.,Consumer
10416,Mary,Goodwin,Catonsville,EE. UU.,Consumer
424,Stephen,Douglas,Carlisle,EE. UU.,Consumer
10031,Crystal,Blake,Staten Island,EE. UU.,Consumer
10819,Michelle,Koch,Long Beach,EE. UU.,Consumer
5418,Mary,Roy,Marietta,EE. UU.,Consumer
7272,Benjamin,Hurst,Jersey City,EE. UU.,Consumer
5329,Jack,Townsend,Long Beach,EE. UU.,Consumer
7810,Henry,Smith,Memphis,EE. UU.,Consumer
3624,Grace,Shah,Lutz,EE. UU.,Consumer
7331,Pamela,Strong,Lombard,EE. UU.,Consumer
125,Mary,Gallagher,Oxnard,EE. UU.,Consumer
9419,Mary,Smith,Brooklyn,EE. UU.,Consumer
1250,Teresa,Smith,New Bedford,EE. UU.,Consumer
7683,Cynthia,Wallace,Newburgh,EE. UU.,Consumer
2728,Mary,Adams,Miami,EE. UU.,Consumer
4612,Mary,Wilson,Lansdale,EE. UU.,Consumer
12019,Mary,Walters,Los Angeles,EE. UU.,Consumer
10549,Mary,Atkinson,Baltimore,EE. UU.,Consumer
4909,Mary,Smith,Phoenix,EE. UU.,Consumer
5854,Mary,Smith,Fullerton,EE. UU.,Consumer
3066,Mary,Smith,Baltimore,EE. UU.,Consumer
11431,Willie,Sanders,Sacramento,EE. UU.,Consumer
9906,Richard,Smith,Chicago,EE. UU.,Consumer
2048,Mary,Wolf,Greensboro,EE. UU.,Consumer
3071,Mary,Meadows,San Jose,EE. UU.,Consumer
11065,Aaron,Smith,New York,EE. UU.,Consumer
394,David,Smith,Lakewood,EE. UU.,Consumer
5707,Kathy,Sampson,Hamilton,EE. UU.,Consumer
2682,Cynthia,Miller,Roseburg,EE. UU.,Consumer
467,James,Smith,Modesto,EE. UU.,Consumer
10577,Jennifer,Fuentes,New York,EE. UU.,Consumer
3471,Mary,Franco,New Bedford,EE. UU.,Consumer
3535,Betty,Rodgers,Encinitas,EE. UU.,Consumer
11715,Mary,Smith,San Jose,EE. UU.,Consumer
9814,Daniel,Smith,Rome,EE. UU.,Consumer
4848,Jennifer,Morgan,Watsonville,EE. UU.,Consumer
569,Mary,Frye,Meridian,EE. UU.,Consumer
5749,Mary,Smith,Houston,EE. UU.,Consumer
4460,Mary,Smith,Los Angeles,EE. UU.,Consumer
6506,Anna,Bailey,Brooklyn,EE. UU.,Consumer
6050,Rebecca,Arnold,Endicott,EE. UU.,Consumer
3246,Lori,Burns,San Jose,EE. UU.,Consumer
2364,Thomas,Whitney,Katy,EE. UU.,Consumer
12216,Ann,Deleon,Visalia,EE. UU.,Consumer
11388,Mary,Rangel,Lancaster,EE. UU.,Consumer
1628,Benjamin,Smith,Phoenix,EE. UU.,Consumer
7222,Jesse,Stein,Lompoc,EE. UU.,Consumer
5929,Mary,Shepherd,Miami,EE. UU.,Consumer
6123,Mary,Anderson,York,EE. UU.,Consumer
587,Patrick,Smith,Ogden,EE. UU.,Consumer
1240,Mary,Warner,Raleigh,EE. UU.,Consumer
8806,Amber,Diaz,Virginia Beach,EE. UU.,Consumer
341,Mary,Smith,Carlsbad,EE. UU.,Consumer
3064,Sandra,Smith,Hacienda Heights,EE. UU.,Consumer
10614,James,Smith,Union City,EE. UU.,Consumer
10563,Mary,Smith,Hollywood,EE. UU.,Consumer
11002,Alexander,Smith,Bolingbrook,EE. UU.,Consumer
11486,Mary,Smith,West Lafayette,EE. UU.,Consumer
1759,Mary,Barnett,Astoria,EE. UU.,Consumer
10659,Barbara,Beck,Newark,EE. UU.,Consumer
8899,Cynthia,Brown,San Jose,EE. UU.,Consumer
3315,Andrew,Butler,Woodbridge,EE. UU.,Consumer
10051,Kathryn,Smith,Weslaco,EE. UU.,Consumer
6402,Mary,Frazier,Jamaica,EE. UU.,Consumer
4021,Catherine,Shelton,Lakewood,EE. UU.,Consumer
4195,Katherine,Lawrence,Dallas,EE. UU.,Consumer
7464,Mary,Ramirez,Bell Gardens,EE. UU.,Consumer
11592,Mary,Smith,Portland,EE. UU.,Consumer
10831,Larry,Smith,San Diego,EE. UU.,Consumer
7586,Christina,Sanchez,La Mirada,EE. UU.,Consumer
8551,Harold,Dalton,Los Angeles,EE. UU.,Corporate
7163,Mary,Jones,Detroit,EE. UU.,Corporate
9163,Mary,Russell,Billings,EE. UU.,Corporate
20402,Cleo,Buchanan,North Bergen,EE. UU.,Corporate
4807,Raymond,Rodgers,Mission Viejo,EE. UU.,Corporate
88,Mary,Henry,Atlanta,EE. UU.,Corporate
7697,Hannah,Wilkins,New York,EE. UU.,Corporate
18007,Audra,Weber,Baltimore,EE. UU.,Corporate
8720,Mary,Alvarado,Strongsville,EE. UU.,Corporate
12100,Richard,Bolton,Chicago,EE. UU.,Corporate
11979,Brandon,Smith,Madison,EE. UU.,Corporate
3905,Denise,Smith,South San Francisco,EE. UU.,Corporate
8552,Mary,Smith,Philadelphia,EE. UU.,Corporate
12038,Patricia,Smith,Fort Lauderdale,EE. UU.,Corporate
15995,Cora,Cotton,North Las Vegas,EE. UU.,Corporate
10291,Ann,Smith,Aurora,EE. UU.,Corporate
1293,Mary,Carey,Methuen,EE. UU.,Corporate
6961,James,Mitchell,Costa Mesa,EE. UU.,Corporate
16013,Hillary,Atkins,Chicago,EE. UU.,Corporate
7931,Mary,Mcdaniel,Glen Burnie,EE. UU.,Corporate
20545,Mara,Roman,Fairfield,EE. UU.,Corporate
4618,Andrea,Smith,Lithonia,EE. UU.,Corporate
4357,Mary,Smith,Peoria,EE. UU.,Corporate
3029,Bryan,Smith,Winnetka,EE. UU.,Corporate
9769,Mary,Stevenson,Simi Valley,EE. UU.,Corporate
3567,Thomas,Schroeder,Honolulu,EE. UU.,Corporate
5582,Gloria,Larson,Chicago,EE. UU.,Corporate
6855,Louis,Callahan,Philadelphia,EE. UU.,Corporate
10026,Mary,Wilson,Mcallen,EE. UU.,Corporate
20400,Wynter,Justice,Los Angeles,EE. UU.,Corporate
6956,Mary,Anderson,Joliet,EE. UU.,Corporate
10082,Anna,Smith,Brownsville,EE. UU.,Corporate
1839,Mary,Soto,Silver Spring,EE. UU.,Corporate
10155,Mary,French,Pawtucket,EE. UU.,Corporate
1098,Mary,Cunningham,Columbia,EE. UU.,Corporate
3172,Karen,Boyle,Colorado Springs,EE. UU.,Corporate
5536,Mary,Smith,Alhambra,EE. UU.,Corporate
11372,Mary,Clark,Bakersfield,EE. UU.,Corporate
4005,Virginia,Dyer,Quincy,EE. UU.,Corporate
11632,Mary,Smith,San Antonio,EE. UU.,Corporate
10891,Mary,Smith,Pittsfield,EE. UU.,Corporate
4813,Mary,Smith,Chino,EE. UU.,Corporate
11801,Shirley,Smith,Chicago,EE. UU.,Corporate
6156,Mary,Hernandez,Bronx,EE. UU.,Corporate
1763,Mary,Huffman,Marion,EE. UU.,Corporate
6721,Mary,Poole,North Hills,EE. UU.,Corporate
12205,Roy,Smith,Chicago,EE. UU.,Corporate
10790,Stephen,Smith,Salina,EE. UU.,Corporate
11922,Donald,Taylor,Hyattsville,EE. UU.,Corporate
10438,Barbara,Johnston,North Richland Hills,EE. UU.,Corporate
17747,Jacqueline,Bauer,Spring Valley,EE. UU.,Corporate
16011,Martina,Bridges,Fort Lauderdale,EE. UU.,Corporate
18004,Delilah,Church,Chicago,EE. UU.,Corporate
8,Megan,Smith,Lawrence,EE. UU.,Corporate
3275,Steven,Williams,Fremont,EE. UU.,Corporate
9023,Jonathan,Schmidt,Cleveland,EE. UU.,Corporate
8643,Mary,Valenzuela,Ontario,EE. UU.,Corporate
11797,Kimberly,Smith,West Covina,EE. UU.,Corporate
4062,Eugene,Smith,Oceanside,EE. UU.,Corporate
6897,Mary,Howard,Columbus,EE. UU.,Corporate
11892,Diana,Hernandez,Lodi,EE. UU.,Corporate
6763,William,Salas,Los Angeles,EE. UU.,Corporate
17459,Tatyana,Vasquez,Newburgh,EE. UU.,Corporate
8622,Shirley,Smith,Pompano Beach,EE. UU.,Corporate
241,Janet,Carter,Hamilton,EE. UU.,Corporate
17746,Roanna,Combs,Milpitas,EE. UU.,Corporate
822,Rebecca,Smith,Rowland Heights,EE. UU.,Corporate
6376,Crystal,Rodriguez,North Tonawanda,EE. UU.,Corporate
9557,Mary,Figueroa,Gardena,EE. UU.,Consumer
11397,Mary,Mercer,Tallahassee,EE. UU.,Consumer
6999,Mary,Pitts,Cicero,EE. UU.,Consumer
10534,Mary,Brooks,Eugene,EE. UU.,Consumer
6815,Patricia,Kramer,Los Angeles,EE. UU.,Consumer
2269,Brittany,Garner,Riverside,EE. UU.,Consumer
10708,Diana,Smith,Asheboro,EE. UU.,Consumer
9119,Mary,Smith,La Crosse,EE. UU.,Consumer
9500,Mary,Vance,Florissant,EE. UU.,Consumer
9910,Justin,Ortega,Encinitas,EE. UU.,Consumer
5036,Andrew,Smith,Canyon Country,EE. UU.,Consumer
2698,Mary,Adams,Pomona,EE. UU.,Consumer
6220,Mary,Smith,Ithaca,EE. UU.,Consumer
6947,Frances,Boyle,Los Angeles,EE. UU.,Consumer
442,Mary,Smith,Allentown,EE. UU.,Consumer
9671,Jennifer,Smith,Lompoc,EE. UU.,Consumer
5283,Jacob,Guerrero,Escondido,EE. UU.,Consumer
3364,Mary,Ramos,Martinez,EE. UU.,Consumer
2170,Nicholas,Smith,Troy,EE. UU.,Consumer
11348,Beverly,Roberts,Granite City,EE. UU.,Consumer
10224,Betty,Lawson,North Las Vegas,EE. UU.,Consumer
7006,George,Smith,Arlington,EE. UU.,Consumer
7363,Mary,Cole,Tonawanda,EE. UU.,Consumer
1595,Mary,Smith,Troy,EE. UU.,Consumer
7492,Vincent,Smith,Simi Valley,EE. UU.,Consumer
9821,Deborah,Smith,New Bedford,EE. UU.,Consumer
5246,Emily,Smith,Tempe,EE. UU.,Consumer
558,Michael,Mclaughlin,Carlisle,EE. UU.,Consumer
1063,Mary,Friedman,Dallas,EE. UU.,Consumer
2610,Virginia,Johnson,Davis,EE. UU.,Consumer
3964,Harry,Smith,Brooklyn,EE. UU.,Consumer
3868,Rachel,Smith,Chandler,EE. UU.,Consumer
3961,Brian,Riddle,Chandler,EE. UU.,Consumer
1261,Victoria,Hancock,Fullerton,EE. UU.,Consumer
9341,Karen,Collins,Chicago,EE. UU.,Consumer
2550,Christian,Castillo,Elgin,EE. UU.,Consumer
12045,Jeffrey,Ryan,Carlisle,EE. UU.,Consumer
2719,Mary,Smith,Palmdale,EE. UU.,Consumer
7924,Mary,Arnold,Brooklyn,EE. UU.,Consumer
3206,Mary,Smith,North Tonawanda,EE. UU.,Consumer
11945,Mary,Smith,Honolulu,EE. UU.,Consumer
3141,Cynthia,Shannon,Massapequa,EE. UU.,Consumer
3942,Stephanie,Smith,Los Angeles,EE. UU.,Consumer
8065,Margaret,Smith,Los Angeles,EE. UU.,Consumer
6758,John,Chung,Santa Ana,EE. UU.,Consumer
4842,Rachel,Smith,Pittsburg,EE. UU.,Consumer
581,Mary,Lara,West New York,EE. UU.,Consumer
4563,Melissa,Powell,Dallas,EE. UU.,Consumer
9096,Mary,Andrews,Los Angeles,EE. UU.,Consumer
9813,Mary,Roth,Aurora,EE. UU.,Consumer
2492,Mary,Fischer,Clementon,EE. UU.,Consumer
1445,Linda,Ortiz,San Diego,EE. UU.,Consumer
7327,Tammy,Hood,Orlando,EE. UU.,Consumer
8701,Linda,Green,Troy,EE. UU.,Consumer
7783,Amy,Kent,Hanover,EE. UU.,Consumer
5621,Mary,Smith,Virginia Beach,EE. UU.,Consumer
5767,John,Smith,Los Angeles,EE. UU.,Consumer
430,Mary,Smith,Porterville,EE. UU.,Consumer
10132,Helen,Moody,Glendale,EE. UU.,Consumer
12350,Henry,Jacobs,Chicago,EE. UU.,Consumer
2256,Mary,Smith,San Jose,EE. UU.,Consumer
1045,Ronald,Rivas,Huntington Station,EE. UU.,Consumer
5939,Shirley,Moore,Enfield,EE. UU.,Consumer
9371,Mary,Patterson,Meridian,EE. UU.,Consumer
11536,Justin,Smith,Bend,EE. UU.,Consumer
10129,Mary,Kidd,Philadelphia,EE. UU.,Consumer
7905,Cynthia,Garcia,Brownsville,EE. UU.,Consumer
8674,Mary,Rhodes,Baldwin Park,EE. UU.,Consumer
1902,Alice,Murphy,Elyria,EE. UU.,Consumer
1408,Mary,Diaz,Chicago,EE. UU.,Consumer
9172,John,Smith,Chino Hills,EE. UU.,Consumer
3659,Margaret,Meadows,Philadelphia,EE. UU.,Consumer
10827,Janice,Smith,Ventura,EE. UU.,Consumer
9146,Carl,Harrison,Wheaton,EE. UU.,Consumer
20,Mary,Ellis,West New York,EE. UU.,Consumer
8391,Robert,Smith,Amarillo,EE. UU.,Consumer
11510,Ryan,Smith,Encinitas,EE. UU.,Consumer
10821,Mary,Cooper,Toms River,EE. UU.,Consumer
4727,Amanda,Estes,Honolulu,EE. UU.,Consumer
10647,Amy,Johnson,Chicago,EE. UU.,Consumer
7141,Mary,Jackson,Sacramento,EE. UU.,Corporate
6172,James,Smith,Fort Washington,EE. UU.,Corporate
2741,Jason,Smith,Long Beach,EE. UU.,Corporate
1180,Mary,Martin,Wyandotte,EE. UU.,Corporate
6875,Mary,Mcdowell,Newark,EE. UU.,Corporate
10864,Jason,Beck,Brooklyn,EE. UU.,Corporate
242,Mary,Stein,Mililani,EE. UU.,Corporate
9002,Mary,Mullins,New York,EE. UU.,Corporate
9145,Gary,Smith,Brooklyn,EE. UU.,Corporate
7887,Mary,Keller,Loveland,EE. UU.,Corporate
2817,Rachel,Choi,Harvey,EE. UU.,Corporate
2013,Mary,Fletcher,Saint Paul,EE. UU.,Corporate
5920,Dorothy,Smith,Chandler,EE. UU.,Corporate
5674,Ethan,Cross,Ewa Beach,EE. UU.,Corporate
11012,Mary,Smith,Fond Du Lac,EE. UU.,Corporate
6508,Philip,Smith,Hamilton,EE. UU.,Corporate
8995,Mary,Smith,Mechanicsburg,EE. UU.,Corporate
9507,Mary,Mendoza,Simi Valley,EE. UU.,Corporate
11056,Larry,Booker,Opelousas,EE. UU.,Corporate
10558,Christine,Smith,Kailua,EE. UU.,Corporate
6707,Grace,Smith,Norfolk,EE. UU.,Corporate
4029,Mary,Roman,Woodbridge,EE. UU.,Corporate
2189,Ronald,Smith,Elmhurst,EE. UU.,Corporate
1865,Mary,Romero,Detroit,EE. UU.,Corporate
9345,Mary,Branch,Aurora,EE. UU.,Corporate
9356,Nancy,Johnson,Phoenix,EE. UU.,Corporate
5821,Jessica,Humphrey,Hyattsville,EE. UU.,Corporate
532,Mark,Smith,Sugar Land,EE. UU.,Corporate
8977,Mary,Rivera,Elyria,EE. UU.,Corporate
4117,Matthew,Harrison,Raleigh,EE. UU.,Corporate
3985,Debra,Gates,Chillicothe,EE. UU.,Corporate
3586,Mary,Smith,Jersey City,EE. UU.,Corporate
9001,Mary,Smith,Canoga Park,EE. UU.,Corporate
10678,Martha,Prince,Amarillo,EE. UU.,Corporate
1664,Mary,Arnold,Jackson,EE. UU.,Corporate
11882,Mary,Smith,Moreno Valley,EE. UU.,Corporate
4808,Mary,Smith,Chicago,EE. UU.,Corporate
10201,Debra,Campbell,New Orleans,EE. UU.,Corporate
2292,Ashley,Smith,San Benito,EE. UU.,Corporate
11675,Mary,Smith,Los Angeles,EE. UU.,Corporate
1144,Roger,Jensen,Brooklyn,EE. UU.,Corporate
640,Jean,Smith,New Castle,EE. UU.,Corporate
8612,Emma,Smith,Hanover,EE. UU.,Corporate
4402,Heather,Smith,Honolulu,EE. UU.,Corporate
3815,Mary,Sloan,Bloomfield,EE. UU.,Corporate
10834,Susan,Sullivan,Albuquerque,EE. UU.,Corporate
3554,Michael,Smith,Los Angeles,EE. UU.,Corporate
10219,Nicholas,Smith,Cypress,EE. UU.,Corporate
11730,Mary,Perkins,New Orleans,EE. UU.,Corporate
4756,Mary,Stanley,Brooklyn,EE. UU.,Corporate
7229,Mary,Smith,Newburgh,EE. UU.,Corporate
7963,Mary,Fisher,New York,EE. UU.,Corporate
4464,Mary,Johnson,Amarillo,EE. UU.,Corporate
5429,Betty,Villegas,Jackson,EE. UU.,Corporate
1383,Catherine,Smith,Marrero,EE. UU.,Corporate
3153,Mary,Smith,Grand Prairie,EE. UU.,Corporate
11357,Mary,Smith,Bronx,EE. UU.,Corporate
4700,Mary,Campbell,Greeley,EE. UU.,Corporate
6187,Mary,Hess,West Covina,EE. UU.,Corporate
4862,Mary,Whitaker,Chicago,EE. UU.,Corporate
6180,Mary,Smith,North Richland Hills,EE. UU.,Corporate
11977,Michael,Williams,Riverside,EE. UU.,Corporate
10126,Mary,Lee,San Diego,EE. UU.,Corporate
1880,Sarah,Smith,Miami,EE. UU.,Corporate
8747,Mary,Smith,Wyandotte,EE. UU.,Corporate
11252,Christian,Payne,Cleveland,EE. UU.,Corporate
5598,Sharon,Smith,Houston,EE. UU.,Corporate
1067,Mary,Hansen,Littleton,EE. UU.,Corporate
8681,Cynthia,Smith,Longmont,EE. UU.,Corporate
10884,Zachary,Smith,Sacramento,EE. UU.,Corporate
8850,Crystal,Smith,Brooklyn,EE. UU.,Corporate
5316,Mary,Harris,Chesapeake,EE. UU.,Corporate
1801,Mary,Avila,Englewood,EE. UU.,Corporate
4627,Eric,Lang,Arlington Heights,EE. UU.,Corporate
19349,Hope,Diaz,Tampa,EE. UU.,Home Office
19348,Unity,Oneal,San Benito,EE. UU.,Corporate
19347,Kelly,Lyons,Caguas,Puerto Rico,Corporate
19346,Mechelle,Hale,Indianapolis,EE. UU.,Corporate
19345,Blythe,Cantu,Caguas,Puerto Rico,Consumer
